"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","Condition.Norm","Condition.Feedr","Condition.PosN","Condition.Artery","Condition.RRAe","Condition.RRNn","Condition.RRAn","Condition.PosA","Condition.RRNe","LotSide","BsmtUnfPercent","LowQualFinPresence"
785,75,"RM",35,6300,"Pave","Grvl","Reg","Lvl","Inside","Gtl","OldTown","1Fam","2.5Unf",6,6,1914,2001,"Gable","CompShg","Wd Sdng","None","0",2,2,"CBlock",2,2,0,"Unf",0,"Unf",0,742,"GasA","Ex","Y","3",742,742,0,0,0,2,0,3,1,2,9,0,1,3,"None",2000,0,0,-1,-1,2,0,291,134,0,0,0,-1,"None",0,6,2008,"WD","Normal",128000,2,0,0,0,0,0,0,0,0,79.3725393319377,1,FALSE
786,20,"RL",71.1755897978183,9790,"Pave","None","Reg","Lvl","Inside","Gtl","NWAmes","1Fam","1Story",6,5,1967,1967,"Gable","CompShg","BrkFace","None","0",2,2,"CBlock",2,2,0,"Rec",251,"LwQ",630,491,"GasA","TA","Y","3",1342,0,0,0,0,2,0,3,1,2,7,0,1,3,"Attchd",1967,2,457,2,2,2,0,0,0,0,197,0,-1,"None",0,9,2009,"WD","Normal",161500,1,1,0,0,0,0,0,0,0,98.9444288477123,0.357871720116618,FALSE
787,50,"RM",60,10800,"Pave","None","Reg","Lvl","Inside","Gtl","OldTown","1Fam","1.5Fin",5,6,1915,1950,"Gable","CompShg","MetalSd","None","0",2,3,"PConc",1,2,0,"LwQ",686,"Unf",0,0,"GasA","TA","Y","3",966,686,0,1,0,2,0,4,1,2,7,0,0,-1,"Detchd",1961,1,416,2,2,2,0,0,196,0,0,0,-1,"None",1200,6,2010,"WD","Normal",139000,1,0,0,1,0,0,0,0,0,103.923048454133,0,FALSE
788,60,"RL",76,10142,"Pave","None","IR1","Lvl","Inside","Gtl","SawyerW","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","None","0",3,2,"PConc",3,2,0,"GLQ",656,"Unf",0,300,"GasA","Ex","Y","3",956,1128,0,1,0,2,1,4,1,3,8,0,0,-1,"BuiltIn",2004,2,618,2,2,2,0,45,0,0,0,0,-1,"None",0,1,2010,"WD","Normal",233000,2,0,0,0,0,0,0,0,0,100.707497238289,0.313807531380753,FALSE
789,20,"RM",50,6000,"Pave","None","Reg","Lvl","Corner","Gtl","OldTown","1Fam","1Story",4,7,1954,2000,"Gable","CompShg","MetalSd","None","0",2,2,"CBlock",2,2,0,"Unf",0,"Unf",0,901,"GasA","Ex","Y","3",901,0,0,0,0,1,0,2,1,2,4,0,0,-1,"Detchd",1954,1,281,1,2,2,0,0,0,0,0,0,-1,"None",0,8,2008,"WD","Normal",107900,2,0,0,0,0,0,0,0,0,77.4596669241483,1,FALSE
790,60,"RL",82.1851575821561,12205,"Pave","None","IR1","Low","Inside","Gtl","ClearCr","1Fam","2Story",6,8,1966,2007,"Gable","CompShg","HdBoard","BrkFace","157",2,2,"CBlock",2,1,3,"LwQ",568,"Unf",0,264,"GasA","Gd","Y","3",976,1111,0,0,0,2,1,5,1,3,9,0,0,-1,"Attchd",1966,2,444,2,2,2,133,168,0,0,0,0,-1,"None",0,7,2007,"WD","Normal",187500,2,0,0,0,0,0,0,0,0,110.476241789807,0.317307692307692,FALSE
791,120,"RL",43,3182,"Pave","None","Reg","Lvl","Inside","Gtl","Blmngtn","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","BrkFace","11",3,2,"PConc",3,2,0,"GLQ",16,"Unf",0,1129,"GasA","Ex","Y","3",1145,0,0,0,0,2,0,2,1,3,5,0,1,3,"Attchd",2005,2,397,2,2,2,100,16,0,0,0,0,-1,"None",0,9,2009,"WD","Normal",160200,2,0,0,0,0,0,0,0,0,56.4092191046818,0.986026200873362,FALSE
792,80,"RL",90.9293261620079,11333,"Pave","None","IR1","Lvl","Corner","Gtl","Mitchel","1Fam","SLvl",6,5,1976,1976,"Gable","CompShg","HdBoard","None","0",2,2,"PConc",3,2,2,"ALQ",539,"Unf",0,490,"GasA","TA","Y","3",1062,0,0,1,0,1,0,3,1,2,5,0,2,2,"Attchd",1976,2,539,2,2,2,120,0,0,0,0,0,-1,"None",0,5,2007,"WD","Normal",146800,2,0,0,0,0,0,0,0,0,106.456563912236,0.476190476190476,FALSE
793,60,"RL",92,9920,"Pave","None","IR1","Lvl","CulDSac","Gtl","NoRidge","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","MetalSd","None","0",3,2,"PConc",3,2,2,"GLQ",862,"Unf",0,255,"GasA","Ex","Y","3",1127,886,0,1,0,2,1,3,1,2,8,0,1,2,"Attchd",1997,2,455,2,2,2,180,130,0,0,0,0,-1,"None",0,6,2007,"WD","Normal",269790,2,0,0,0,0,0,0,0,0,99.5991967839099,0.22829006266786,FALSE
794,20,"RL",76,9158,"Pave","None","Reg","Lvl","Inside","Gtl","Somerst","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","CemntBd","Stone","140",3,2,"PConc",3,2,2,"Unf",0,"Unf",0,1496,"GasA","Ex","Y","3",1496,0,0,0,0,2,0,3,1,3,7,0,0,-1,"Attchd",2007,2,474,2,2,2,168,130,0,0,0,0,-1,"None",0,6,2007,"New","Partial",225000,2,0,0,0,0,0,0,0,0,95.6974398821619,1,FALSE
795,60,"RL",89.273202387904,10832,"Pave","None","IR1","Lvl","Corner","Gtl","Gilbert","1Fam","2Story",7,5,1994,1996,"Gable","CompShg","MetalSd","None","0",3,2,"PConc",3,2,0,"Unf",0,"Unf",0,712,"GasA","Ex","Y","3",1086,809,0,0,0,2,1,3,1,3,7,0,1,2,"Attchd",1994,2,409,2,2,2,143,46,0,0,0,0,-1,"None",500,10,2008,"WD","Normal",194500,2,0,0,0,0,0,0,0,0,104.076894650062,1,FALSE
796,60,"RL",70,8400,"Pave","None","Reg","Lvl","Inside","Gtl","SawyerW","1Fam","2Story",6,6,1980,1981,"Gable","CompShg","HdBoard","BrkFace","130",2,2,"CBlock",3,2,0,"Unf",0,"Unf",0,650,"GasA","TA","Y","3",888,676,0,0,0,2,1,3,1,2,7,0,1,2,"Attchd",1980,2,476,2,2,2,0,50,0,0,204,0,-1,"MnPrv",0,4,2010,"WD","Normal",171000,2,0,0,0,0,0,0,0,0,91.6515138991168,1,FALSE
797,20,"RL",71,8197,"Pave","None","Reg","Lvl","Inside","Gtl","Sawyer","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","BrkFace","148",2,2,"CBlock",2,2,0,"Unf",0,"Unf",0,660,"GasA","Ex","Y","3",1285,0,0,0,0,1,1,3,1,2,7,0,1,2,"Attchd",1977,2,528,2,2,2,138,0,0,0,0,0,-1,"MnPrv",0,4,2007,"WD","Normal",143500,2,0,0,0,0,0,0,0,0,90.5372851371191,1,FALSE
798,20,"RL",57,7677,"Pave","None","Reg","Lvl","Inside","Gtl","NAmes","1Fam","1Story",5,5,1953,1953,"Gable","CompShg","VinylSd","None","0",2,2,"CBlock",2,2,0,"BLQ",570,"Unf",0,203,"GasA","Gd","Y","3",773,0,0,0,0,1,0,2,1,2,4,0,0,-1,"Attchd",1953,1,240,2,2,2,0,0,0,0,0,0,-1,"None",0,4,2008,"WD","Abnorml",110000,2,0,0,0,0,0,0,0,0,87.6184911990614,0.26261319534282,FALSE
799,60,"RL",104,13518,"Pave","None","Reg","Lvl","Inside","Gtl","NridgHt","1Fam","2Story",9,5,2008,2009,"Hip","CompShg","VinylSd","Stone","860",4,2,"PConc",4,2,0,"Unf",0,"Unf",0,1926,"GasA","Ex","Y","3",1966,1174,0,0,0,3,1,4,1,4,11,0,2,3,"BuiltIn",2009,3,820,2,2,2,144,78,0,0,0,0,-1,"None",0,7,2009,"New","Partial",485000,2,0,0,0,0,0,0,0,0,116.266934250457,1,FALSE
800,50,"RL",60,7200,"Pave","None","Reg","Lvl","Corner","Gtl","SWISU","1Fam","1.5Fin",5,7,1937,1950,"Gable","CompShg","Wd Sdng","BrkFace","252",2,2,"BrkTil",3,2,0,"ALQ",569,"Unf",0,162,"GasA","Ex","Y","3",981,787,0,1,0,1,1,3,1,3,7,0,2,2,"Detchd",1939,1,240,2,2,2,0,0,264,0,0,0,-1,"MnPrv",0,6,2007,"WD","Normal",175000,1,1,0,0,0,0,0,0,0,84.8528137423857,0.221614227086183,FALSE
801,60,"RL",79,12798,"Pave","None","IR1","HLS","Inside","Mod","ClearCr","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","None","0",2,2,"PConc",3,2,3,"GLQ",462,"Unf",0,154,"GasA","Gd","Y","3",616,1072,0,1,0,2,1,4,1,3,8,0,0,-1,"Attchd",1997,2,603,2,2,2,403,114,185,0,0,0,-1,"None",400,5,2008,"WD","Normal",200000,1,1,0,0,0,0,0,0,0,113.128245809789,0.25,FALSE
802,30,"RM",40,4800,"Pave","None","Reg","Lvl","Inside","Gtl","IDOTRR","1Fam","1Story",4,7,1916,1990,"Gable","CompShg","MetalSd","None","0",2,2,"CBlock",2,2,0,"LwQ",197,"Unf",0,999,"GasA","Ex","Y","2",1196,0,0,1,0,1,0,2,1,2,5,0,0,-1,"Detchd",1957,2,440,2,2,2,0,0,0,0,0,0,-1,"None",0,7,2007,"WD","Normal",109900,2,0,0,0,0,0,0,0,0,69.2820323027551,0.835284280936455,FALSE
803,60,"RL",63,8199,"Pave","None","Reg","Lvl","Inside","Gtl","CollgCr","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","WdShing","None","0",3,2,"PConc",3,2,2,"GLQ",648,"Unf",0,80,"GasA","Ex","Y","3",728,728,0,1,0,2,1,3,1,3,7,0,1,3,"Attchd",2005,2,410,2,2,2,36,18,0,0,0,0,-1,"None",0,10,2008,"WD","Normal",189000,2,0,0,0,0,0,0,0,0,90.5483296367194,0.10989010989011,FALSE
804,60,"RL",107,13891,"Pave","None","Reg","Lvl","Inside","Gtl","NridgHt","1Fam","2Story",9,5,2008,2009,"Hip","CompShg","VinylSd","Stone","424",4,2,"PConc",4,2,3,"Unf",0,"Unf",0,1734,"GasA","Ex","Y","3",1734,1088,0,0,0,3,1,4,1,4,12,0,1,3,"BuiltIn",2009,3,1020,2,2,2,52,170,0,0,192,0,-1,"None",0,1,2009,"New","Partial",582933,2,0,0,0,0,0,0,0,0,117.860086543325,1,FALSE
805,20,"RL",75,9000,"Pave","None","Reg","Lvl","Inside","Gtl","NAmes","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","Wd Sdng","None","0",2,2,"CBlock",2,2,0,"LwQ",812,"Unf",0,124,"GasA","TA","Y","3",1128,0,0,0,0,1,0,2,1,2,5,1,0,-1,"Attchd",1954,1,286,2,2,2,0,0,0,0,0,0,-1,"GdWo",0,6,2006,"WD","Family",118000,2,0,0,0,0,0,0,0,0,94.8683298050514,0.132478632478632,FALSE
806,20,"RL",91,12274,"Pave","None","IR1","Lvl","FR2","Gtl","Somerst","1Fam","1Story",7,5,2008,2008,"Gable","CompShg","VinylSd","Stone","256",3,2,"PConc",3,2,0,"Unf",0,"Unf",0,1417,"GasA","Ex","Y","3",1428,0,0,0,0,2,0,3,1,4,6,0,0,-1,"Attchd",2008,2,554,2,2,2,0,60,0,0,0,0,-1,"None",0,7,2008,"New","Partial",227680,2,0,0,0,0,0,0,0,0,110.788086002061,1,FALSE
807,80,"RL",75,9750,"Pave","None","Reg","Lvl","Inside","Gtl","NAmes","1Fam","SLvl",5,5,1967,1967,"Gable","CompShg","VinylSd","None","0",2,2,"PConc",2,2,2,"ALQ",400,"Rec",480,100,"GasA","Gd","Y","3",980,0,0,0,0,2,0,3,1,2,6,0,0,-1,"Attchd",1967,1,384,2,2,2,68,0,0,0,0,0,-1,"None",0,10,2006,"WD","Normal",135500,2,0,0,0,0,0,0,0,0,98.7420882906575,0.102040816326531,FALSE
808,70,"RL",144,21384,"Pave","None","Reg","Lvl","Inside","Gtl","BrkSide","1Fam","2Story",5,6,1923,2004,"Gable","CompShg","Wd Sdng","None","0",2,2,"CBlock",2,2,3,"GLQ",1309,"Unf",0,15,"GasA","Ex","Y","3",1072,504,0,2,0,1,1,3,1,3,6,0,1,2,"Attchd",1923,2,528,2,2,2,0,312,0,0,0,0,-1,"None",0,5,2009,"WD","Normal",223500,2,0,0,0,0,0,0,0,0,146.232691283447,0.0113293051359517,FALSE
809,80,"RL",85,13400,"Pave","None","Reg","Lvl","Inside","Gtl","NAmes","1Fam","SLvl",5,5,1966,1966,"Gable","CompShg","VinylSd","BrkFace","1047",2,2,"CBlock",2,2,2,"ALQ",516,"BLQ",128,380,"GasA","TA","Y","3",1086,0,0,1,0,1,0,3,1,2,6,0,1,3,"Attchd",1966,2,484,2,2,2,0,0,0,0,0,0,-1,"GdWo",0,6,2006,"WD","Normal",159950,2,0,0,0,0,0,0,0,0,115.758369027902,0.37109375,FALSE
810,75,"RM",90,8100,"Pave","None","Reg","Lvl","Corner","Gtl","OldTown","1Fam","2.5Unf",5,5,1898,1965,"Hip","CompShg","AsbShng","None","0",2,2,"PConc",2,2,0,"Unf",0,"Unf",0,849,"GasA","TA","N","2",1075,1063,0,0,0,2,0,2,3,2,11,0,0,-1,"Detchd",1910,2,360,1,0,0,40,156,0,0,0,0,-1,"MnPrv",0,11,2009,"WD","Normal",106000,2,0,0,0,0,0,0,0,0,90,1,FALSE
811,20,"RL",78,10140,"Pave","None","Reg","Lvl","Inside","Gtl","NWAmes","1Fam","1Story",6,6,1974,1999,"Hip","CompShg","HdBoard","BrkFace","99",2,2,"CBlock",2,2,0,"ALQ",663,"LwQ",377,0,"GasA","Fa","Y","3",1309,0,0,1,0,1,1,3,1,3,5,0,1,1,"Attchd",1974,2,484,2,2,2,265,0,0,0,0,648,1,"GdPrv",0,1,2006,"WD","Normal",181000,2,0,0,0,0,0,0,0,0,100.697567001393,0,FALSE
812,120,"RM",45.8711293514921,4438,"Pave","None","Reg","Lvl","Inside","Gtl","CollgCr","TwnhsE","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","BrkFace","169",3,2,"PConc",3,2,3,"GLQ",662,"Unf",0,186,"GasA","Ex","Y","3",848,0,0,1,0,1,0,1,1,3,4,0,1,3,"Attchd",2004,2,420,2,2,2,140,0,0,0,0,0,-1,"None",0,6,2008,"Misc","Normal",144500,2,0,0,0,0,0,0,0,0,66.6183157997859,0.219339622641509,FALSE
813,20,"C (all)",66,8712,"Grvl","None","Reg","Bnk","Inside","Mod","IDOTRR","1Fam","1Story",5,5,1952,1952,"Hip","CompShg","Wd Sdng","None","0",1,2,"CBlock",2,2,2,"Unf",0,"Unf",0,540,"GasA","TA","N","2",1044,0,0,0,0,1,0,2,1,1,4,0,0,-1,"Basment",1952,2,504,2,2,0,0,0,0,0,0,0,-1,"None",54,6,2010,"WD","Alloca",55993,2,0,0,0,0,0,0,0,0,93.3380951166243,1,FALSE
814,20,"RL",75,9750,"Pave","None","Reg","Lvl","Inside","Gtl","NAmes","1Fam","1Story",6,6,1958,1958,"Gable","CompShg","MetalSd","BrkFace","243",2,2,"CBlock",2,2,0,"Rec",608,"Unf",0,834,"GasA","Gd","Y","3",1442,0,0,0,0,1,1,4,1,2,7,0,0,-1,"Attchd",1958,1,301,2,2,2,0,0,275,0,0,0,-1,"None",500,4,2007,"COD","Normal",157900,2,0,0,0,0,0,0,0,0,98.7420882906575,0.578363384188627,FALSE
815,50,"RL",45,8248,"Pave","Grvl","Reg","Lvl","Inside","Gtl","Edwards","1Fam","1.5Fin",5,7,1918,1950,"Gable","CompShg","Stucco","None","0",2,2,"BrkTil",2,2,0,"Unf",0,"Unf",0,686,"GasW","Gd","Y","3",686,564,0,0,1,1,1,3,1,1,7,0,0,-1,"Detchd",1955,1,280,2,2,1,207,0,96,0,0,0,-1,"None",0,7,2006,"WD","Normal",116000,2,0,0,0,0,0,0,0,0,90.8185003179418,1,FALSE
816,20,"RL",48,12137,"Pave","None","IR2","Lvl","CulDSac","Gtl","CollgCr","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","BrkFace","442",2,2,"PConc",3,2,0,"Unf",0,"Unf",0,1649,"GasA","Ex","Y","3",1661,0,0,0,0,2,0,3,1,3,6,0,0,-1,"Attchd",1998,2,598,2,2,2,0,34,0,0,0,0,-1,"None",0,5,2010,"WD","Normal",224900,2,0,0,0,0,0,0,0,0,110.168053445634,1,FALSE
817,20,"RL",91.2270971400827,11425,"Pave","None","IR1","Lvl","Corner","Gtl","NAmes","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","BrkFace","None","0",2,2,"CBlock",2,2,0,"BLQ",486,"Unf",0,522,"GasA","Gd","Y","3",1008,0,0,0,0,1,0,2,1,2,4,0,1,3,"Attchd",1954,1,275,2,2,2,0,0,120,0,0,0,-1,"None",0,7,2006,"WD","Normal",137000,2,0,0,0,0,0,0,0,0,106.88779163216,0.517857142857143,FALSE
818,20,"RL",58.9185089037766,13265,"Pave","None","IR1","Lvl","CulDSac","Gtl","Mitchel","1Fam","1Story",8,5,2002,2002,"Hip","CompShg","CemntBd","BrkFace","148",3,2,"PConc",3,2,0,"GLQ",1218,"Unf",0,350,"GasA","Ex","Y","3",1689,0,0,1,0,2,0,3,1,3,7,0,2,3,"Attchd",2002,3,857,2,2,2,150,59,0,0,0,0,-1,"None",0,7,2008,"WD","Normal",271000,2,0,0,0,0,0,0,0,0,115.173781738727,0.223214285714286,FALSE
819,80,"RL",80,8816,"Pave","None","Reg","Lvl","Inside","Gtl","ClearCr","1Fam","SLvl",6,7,1971,1971,"Gable","CompShg","HdBoard","BrkFace","80",2,2,"CBlock",2,2,2,"GLQ",504,"Unf",0,506,"GasA","Gd","Y","3",1052,0,0,1,0,1,0,3,1,2,6,0,0,-1,"Attchd",1971,2,440,2,2,2,0,0,0,0,0,0,-1,"MnPrv",0,6,2010,"WD","Normal",155000,2,0,0,0,0,0,0,0,0,93.893556754444,0.500990099009901,FALSE
820,120,"RL",44,6371,"Pave","None","IR1","Lvl","Inside","Gtl","NridgHt","TwnhsE","1Story",7,5,2009,2010,"Gable","CompShg","VinylSd","Stone","128",3,2,"PConc",3,2,1,"GLQ",733,"Unf",0,625,"GasA","Ex","Y","3",1358,0,0,1,0,2,0,2,1,3,6,0,1,3,"Attchd",2010,2,484,2,2,2,192,35,0,0,0,0,-1,"None",0,6,2010,"New","Partial",224000,2,0,0,0,0,0,0,0,0,79.8185442112295,0.460235640648012,FALSE
821,60,"RL",72,7226,"Pave","None","IR1","Lvl","CulDSac","Gtl","CollgCr","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","None","0",3,2,"PConc",3,2,0,"Unf",0,"Unf",0,798,"GasA","Ex","Y","3",798,842,0,0,0,2,1,3,1,3,6,0,0,-1,"Attchd",2003,2,595,2,2,2,0,45,0,0,0,0,-1,"None",0,6,2008,"WD","Normal",183000,2,0,0,0,0,0,0,0,0,85.0058821494136,1,FALSE
822,20,"RM",60,6000,"Pave","Pave","Reg","Bnk","Inside","Mod","OldTown","2fmCon","1Story",4,4,1953,1953,"Gable","CompShg","MetalSd","None","0",1,2,"CBlock",1,2,0,"Unf",0,"Unf",0,936,"GasA","TA","N","3",936,0,0,0,0,1,0,2,1,2,4,2,0,-1,"Detchd",1974,2,576,2,2,2,0,32,112,0,0,0,-1,"None",0,2,2009,"WD","Normal",93000,2,0,0,0,0,0,0,0,0,77.4596669241483,1,FALSE
823,60,"RL",94.2516080340754,12394,"Pave","None","IR1","Lvl","Corner","Gtl","Gilbert","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","None","0",3,2,"PConc",3,2,3,"Unf",0,"Unf",0,847,"GasA","Ex","Y","3",847,886,0,0,0,2,1,3,1,3,7,0,1,3,"BuiltIn",2003,2,433,2,2,2,100,48,0,0,0,0,-1,"None",0,10,2007,"WD","Family",225000,2,0,0,0,0,0,0,0,0,111.328343201541,1,FALSE
824,50,"RL",60,9900,"Pave","None","Reg","Lvl","Inside","Gtl","SWISU","1Fam","1.5Fin",6,7,1940,1950,"Gable","CompShg","VinylSd","None","0",2,2,"BrkTil",2,2,0,"Unf",0,"Unf",0,778,"GasA","TA","Y","3",944,545,0,0,0,2,0,3,1,2,7,0,1,3,"Detchd",1940,1,240,2,2,2,335,0,0,0,0,0,-1,"GdWo",0,7,2009,"WD","Normal",139500,2,0,0,0,0,0,0,0,0,99.498743710662,1,FALSE
825,20,"FV",81,11216,"Pave","None","Reg","Lvl","Inside","Gtl","Somerst","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","None","0",3,2,"PConc",3,3,0,"Unf",0,"Unf",0,1489,"GasA","Ex","Y","3",1489,0,0,0,0,2,0,3,1,3,7,0,1,3,"Attchd",2006,2,776,2,2,2,0,140,0,0,0,0,-1,"None",0,6,2006,"New","Partial",232600,2,0,0,0,0,0,0,0,0,105.90561835899,1,FALSE
826,20,"RL",114,14803,"Pave","None","Reg","Lvl","Inside","Gtl","NridgHt","1Fam","1Story",10,5,2007,2008,"Hip","CompShg","CemntBd","BrkFace","816",4,2,"PConc",4,2,2,"GLQ",1636,"Unf",0,442,"GasA","Ex","Y","3",2084,0,0,1,0,2,0,2,1,4,7,0,1,3,"Attchd",2007,3,1220,2,2,2,188,45,0,0,0,0,-1,"None",0,6,2008,"New","Partial",385000,0,0,2,0,0,0,0,0,0,121.667579905248,0.212704523580366,FALSE
827,45,"RM",50,6130,"Pave","None","Reg","Lvl","Inside","Gtl","BrkSide","1Fam","1.5Unf",5,6,1924,1950,"Gable","CompShg","MetalSd","None","0",2,2,"BrkTil",2,2,0,"ALQ",784,"Unf",0,0,"GasA","Gd","Y","3",784,0,0,1,0,1,0,2,1,3,5,0,0,-1,"None",1979,0,0,-1,-1,2,0,0,116,0,0,0,-1,"None",0,5,2008,"WD","Normal",109500,2,0,0,0,0,0,0,0,0,78.2943165242535,0,FALSE
828,20,"RL",65,8529,"Pave","None","IR1","Lvl","Inside","Gtl","SawyerW","1Fam","1Story",7,5,2001,2001,"Gable","CompShg","VinylSd","None","0",3,2,"PConc",3,2,0,"GLQ",20,"Unf",0,1434,"GasA","Ex","Y","3",1434,0,0,0,0,2,0,3,1,3,6,0,1,2,"Attchd",2001,2,527,2,2,2,290,39,0,0,0,0,-1,"None",0,4,2009,"WD","Normal",189000,2,0,0,0,0,0,0,0,0,92.3525852372309,0.986244841815681,FALSE
829,60,"RL",84.1668716996823,28698,"Pave","None","IR2","Low","CulDSac","Sev","ClearCr","1Fam","2Story",5,5,1967,1967,"Flat","Cheap","Plywood","None","0",2,2,"PConc",2,3,3,"LwQ",249,"ALQ",764,0,"GasA","TA","Y","3",1160,966,0,0,1,2,1,3,1,2,7,2,0,-1,"Attchd",1967,2,538,2,2,2,486,0,0,0,225,0,-1,"None",0,6,2009,"WD","Abnorml",185000,2,0,0,0,0,0,0,0,0,169.404840544773,0,FALSE
830,160,"FV",24,2544,"Pave","Pave","Reg","Lvl","Inside","Gtl","Somerst","Twnhs","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","None","0",3,2,"PConc",3,2,0,"Unf",0,"Unf",0,600,"GasA","Ex","Y","3",520,623,80,0,0,2,1,2,1,3,4,0,0,-1,"Detchd",2005,2,480,2,2,2,0,166,0,0,0,0,-1,"None",0,7,2006,"WD","Normal",147400,2,0,0,0,0,0,0,0,0,50.438080851674,1,TRUE
831,20,"RL",80,11900,"Pave","None","IR1","Lvl","Corner","Gtl","NAmes","1Fam","1Story",6,5,1957,1957,"Gable","CompShg","HdBoard","BrkFace","387",2,2,"CBlock",2,2,0,"Rec",1040,"Unf",0,352,"GasA","TA","Y","2",1392,0,0,1,0,1,1,3,1,2,6,0,2,3,"Attchd",1957,2,458,2,2,2,0,0,0,0,192,0,-1,"None",0,6,2008,"WD","Normal",166000,2,0,0,0,0,0,0,0,0,109.087121146357,0.252873563218391,FALSE
832,160,"FV",30,3180,"Pave","Pave","Reg","Lvl","Inside","Gtl","Somerst","TwnhsE","2Story",7,5,2005,2005,"Gable","CompShg","MetalSd","None","0",2,2,"PConc",3,2,0,"Unf",0,"Unf",0,600,"GasA","Ex","Y","3",520,600,80,0,0,2,1,2,1,3,4,0,0,-1,"Detchd",2005,2,480,2,2,2,0,166,0,0,0,0,-1,"None",0,6,2006,"WD","Normal",151000,2,0,0,0,0,0,0,0,0,56.3914887194867,1,TRUE
833,60,"RL",44,9548,"Pave","None","IR1","Lvl","CulDSac","Gtl","CollgCr","1Fam","2Story",7,6,2003,2003,"Gable","CompShg","VinylSd","BrkFace","223",3,2,"PConc",3,2,0,"GLQ",483,"Unf",0,458,"GasA","Ex","Y","3",941,888,0,1,0,2,1,3,1,3,7,0,1,2,"Attchd",2003,2,613,2,2,2,192,39,0,0,0,0,-1,"None",0,1,2010,"WD","Normal",237000,2,0,0,0,0,0,0,0,0,97.7138680024489,0.486716259298619,FALSE
834,20,"RL",100,10004,"Pave","None","Reg","Lvl","Inside","Gtl","NAmes","1Fam","1Story",6,6,1964,1964,"Gable","CompShg","HdBoard","BrkFace","180",2,2,"CBlock",2,2,0,"Rec",196,"BLQ",345,975,"GasA","TA","Y","3",1516,0,0,0,0,1,1,3,1,2,6,0,0,-1,"Attchd",1964,2,472,2,2,2,0,0,0,0,152,0,-1,"None",0,2,2009,"WD","Normal",167000,2,0,0,0,0,0,0,0,0,100.0199980004,0.643139841688654,FALSE
835,20,"RL",75,7875,"Pave","None","Reg","Lvl","Inside","Gtl","NAmes","1Fam","1Story",5,6,1961,1961,"Gable","CompShg","VinylSd","BrkFace","136",2,2,"CBlock",2,2,0,"Rec",572,"Unf",0,572,"GasA","Gd","Y","3",1144,0,0,1,0,1,0,3,1,2,6,0,0,-1,"Attchd",1961,2,456,2,2,2,0,0,0,0,0,0,-1,"GdWo",0,9,2008,"WD","Normal",139950,2,0,0,0,0,0,0,0,0,88.7411967464942,0.5,FALSE
836,20,"RL",60,9600,"Pave","None","Reg","Lvl","Inside","Gtl","Sawyer","1Fam","1Story",4,7,1950,1995,"Gable","CompShg","VinylSd","None","0",2,2,"CBlock",3,2,0,"BLQ",442,"Unf",0,625,"GasA","TA","Y","3",1067,0,0,0,0,2,0,2,1,3,4,2,0,-1,"Attchd",1996,2,436,2,2,2,290,0,0,0,0,0,-1,"None",0,2,2010,"WD","Normal",128000,2,0,0,0,0,0,0,0,0,97.9795897113271,0.585754451733833,FALSE
